second_category_id,product_name,price,product_feature,quantity
1,인터로킹 G GG 기내용 스몰 트롤리,4100000,런던의 사보이 호텔에서 시작된 구찌오 구찌(Guccio Gucci)의 사회 경험과 빈티지 여행에서 영감을 받은 구찌의 최신 베이지/에보니 GG 수프림 캔버스 소재 러기지 제품이 헤리티지 아이템을 현대적인 일상 패션소품으로 재해석해 선보임. 인터로킹 G 태그로 스몰 트롤리를 완성함.,50
1,인터로킹 G 기내용 스몰 트롤리,4100000,구찌 러브 퍼레이드의 러기지 셀렉션에 깃든 타임리스 감성으로 선보이는 우아한 블랙 GG 수프림 소재의 바퀴 4개 달린 스몰 캐리온. 친환경 공정으로 제작된 캔버스는 수십 년 동안 각 컬렉션의 전면에 나서며 하우스의 상징으로 자리잡음. 인터로킹 G 레더 태그로 디자인을 완성함.,50
1,[구찌 사보이] 캐빈 플러스 트롤리,4100000,한눈에 알아볼 수 있는 하우스의 상징적 요소인 GG 모티브와 웹(Web) 스트라이프의 조합. 구찌 코스모고니를 통해 계속 진화한 구찌 사보이 라인은 클래식한 형태를 새로운 색상으로 재해석해 모던하고 세련된 아이템을 탄생시킴. 시그니처 베이지/에보니 GG 수프림 캔버스로 선보이는 트롤리.,50
1,점보 GG 캐빈 스몰 트롤리,4400000,"구찌 아리아 컬렉션에서 첫선을 보인 점보 버전의 상징적인 GG 모티브를 시그니처 러기지 아이템에 장식해 뚜렷한 로고 감성을 불어넣은 디자인. 시그니처 그린/레드 하우스 웹(Web)으로 포인트를 준 캐리온 트롤리로, 1970년대의 구찌 아카이브 벨트 버클에 현대적인 감성을 부여함.",50
1,"GG 수프림 라지 트롤리
",4800000,빈티지 감성의 디자인으로 선보이는 구찌 러브 퍼레이드의 러기지 라인. 유서 깊은 GG 수프림 캔버스 소재의 블랙 버전을 사용해 시대를 초월하는 매력을 자아내는 라지 미디엄 수트케이스. 블랙 레더 트리밍으로 완성함.  ,50
1,"GG 수프림 미디엄 트롤리
",4400000,빈티지 감성의 디자인으로 선보이는 구찌 러브 퍼레이드의 러기지 라인. 유서 깊은 GG 수프림 캔버스 소재의 블랙 버전을 사용해 시대를 초월하는 매력을 자아내는 미디엄 수트케이스. 블랙 레더 트리밍으로 완성함.  ,50
1,[구찌 사보이] 캐빈 스몰 트롤리,4100000,한눈에 알아볼 수 있는 하우스의 상징적 요소인 GG 모티브와 웹(Web) 스트라이프의 조합. 구찌 코스모고니를 통해 계속 진화한 구찌 사보이 라인은 클래식한 형태를 새로운 색상으로 재해석해 모던하고 세련된 아이템을 탄생시킴. 베이지/블루 GG 수프림 캔버스로 선보이는 기내용 스몰 트롤리.,50
2,웹(Web) 라지 더플백,2190000,광택 있는 표면과 뛰어난 내구성이 특징인 GG 크리스털 캔버스가 남성 패션소품 라인에 어우러져 기존 하우스 디자인에 현대적인 감각을 더함. 상징적인 그린/레드 웹(Web)으로 한층 돋보이는 더플백. ,50
2,웹(Web) 라지 더플백,2190000,광택 있는 표면과 뛰어난 내구성이 특징인 GG 크리스털 캔버스가 남성 패션소품 라인에 어우러져 기존 하우스 디자인에 현대적인 감각을 더함. 상징적인 그린/레드 웹(Web)으로 한층 돋보이는 더플백. ,50
2,웹(Web) 라지 더플백,2190000,광택 있는 표면과 뛰어난 내구성이 특징인 GG 크리스털 캔버스가 남성 패션소품 라인에 어우러져 기존 하우스 디자인에 현대적인 감각을 더함. 상징적인 그린/레드 웹(Web)으로 한층 돋보이는 더플백. ,50
2,웹(Web) 라지 더플백,2190000,1930년대의 아카이브 디자인에 영감을 받아 탄생한 하우스의 가장 상징적인 소재 중 하나인 GG 수프림. 클래식 팔레트로 물든 더플백. 그린/레드 웹(Web)으로 트래블 아이템을 완성함.,50
2,GG 가먼트백,3100000,1930년대의 아카이브 디자인에 영감을 받아 탄생한 하우스의 가장 상징적인 소재 중 하나인 GG 수프림. 클래식 팔레트로 물든 가먼트백. 그린/레드 웹(Web)으로 디자인을 완성함.,50
2,[구찌 사보이] 스몰 더플백,3200000,베이지/에보니 GG 수프림 캔버스 소재의 구찌 사보이 더플백. 아카이브 디자인 요소인 더블 G와 웹(Web)으로 하우스의 창립자에 대한 경의를 표하며 완성된 실루엣. 탈부착 가능한 스트랩을 이용해 어깨에도 착용 가능한 디자인. ,50
2,[구찌 사보이] 미디엄 볼링백,3000000,한눈에 알아볼 수 있는 하우스의 상징적 요소인 GG 모티브와 웹(Web) 스트라이프의 조합. 구찌 코스모고니를 통해 계속 진화한 구찌 사보이 라인은 클래식한 형태를 새로운 색상으로 재해석해 모던하고 세련된 아이템을 탄생시킴. 더블 탑 핸들과 탈부착 가능한 숄더 스트랩이 돋보이는 미디엄 더플백.,50
2,[구찌 사보이] 라지 볼링백,3400000,한눈에 알아볼 수 있는 하우스의 상징적 요소인 GG 모티브와 웹(Web) 스트라이프의 조합. 구찌 코스모고니를 통해 계속 진화한 구찌 사보이 라인은 클래식한 형태를 새로운 색상으로 재해석해 모던하고 세련된 아이템을 탄생시킴. 더블 탑 핸들과 탈부착 가능한 숄더 스트랩이 돋보이는 라지 더플백.,50
2,[구찌 사보이] 라지 더플백,3500000,"베이지/에보니 GG 수프림 캔버스에 하우스 웹(Web)과 더블 G 메탈 장식을 특별하게 조합하여 구찌 사보이 라인으로 선보인 더플백. 탑 핸들 디자인에 조절 가능한 캔버스 스트랩이 추가되어 숄더백으로 사용 가능한 디자인. 안전한 지퍼 클로저로 실루엣 완성함.
",50
2,[오피디아] GG 라지 토트백,1950000,패션은 계절과 시대에 구애받지 않아야 한다는 메시지를 전달하는 하우스 컬렉션. 변치 않는 구찌오 구찌(Guccio Gucci) 모노그램이 새로운 디자인에 로고 감성을 더함. 클래식한 베이지/에보니 GG 수프림 캔버스로 선보이는 그린/레드 웹(Web) 스트라이프 장식의 오피디아 토트백.,50
2,[구찌 사보이] 미디엄 더플백,2850000,"그린 & 레드 웹(Web) 스트라이프가 돋보이는 부드러운 GG 수프림 캔버스 소재의 더플백을 선보이며 진화한 구찌 사보이 세계. 1970년대 구찌 아카이브에서 차용한 벨트 버클을 현대적으로 재해석한 아이템으로 텍스처드 레더 탭 디테일의 더블 G 장식이 돋보이는 스타일. 탈착 및 조절 가능한 스트랩, 클로저 및 키 홀더, 러기지 태그가 함께 제공됨.",50
2,[구찌 사보이] 라지 더플백,3200000,"그린 & 레드 웹(Web) 스트라이프가 돋보이는 부드러운 GG 수프림 캔버스 소재의 더플백을 선보이며 진화한 구찌 사보이 세계. 1970년대 구찌 아카이브에서 차용한 벨트 버클을 현대적으로 재해석한 아이템으로 텍스처드 레더 탭 디테일의 더블 G 장식이 돋보이는 스타일. 탈착 및 조절 가능한 스트랩, 클로저 및 키 홀더, 러기지 태그가 함께 제공됨.",50
2,"[구찌 사보이] 맥시 더플백
",3800000,"GG 수프림 캔버스에 하우스 웹(Web)과 더블 G 메탈 장식을 조합하여 구찌 사보이 라인으로 선보인 더플백. 탑 핸들 디자인에 탈부착 가능한 스트랩이 추가되어 숄더백으로 사용 가능한 디자인. 안전한 지퍼 클로저와 내부 포켓 2개로 실루엣 완성함.
",50
2,[구찌 사보이] 가먼트백,4800000,매 시즌 시대를 초월하는 감성의 베이지/에보니 조합으로 선보이는 GG 수프림. 친환경 공정으로 제작된 캔버스는 수십 년 동안 각 컬렉션의 전면에 나서며 하우스의 상징으로 자리잡음. 유서 깊은 컬러 팔레트인 그린/레드 웹(Web)으로 구찌 사보이 가먼트백을 완성함.,50
2,인터로킹 G 라지 더플백,3500000,구찌 하우스 역사상 가장 상징적인 코드로 자리잡은 인터로킹 G. 독창적인 엠블럼을 레더 디테일로 장식해 창립자 구찌오 구찌(Guccio Gucci)를 은은하게 연상시키는 빈티지 스타일의 라지 더플백. 우아한 브라운 레더 트리밍과 조화를 이루는 시그니처 GG 수프림 캔버스로 디자인의 로고 감성을 완성함. ,50
2,인터로킹 G 라지 더플백,3500000,구찌 하우스 역사상 가장 상징적인 코드로 자리잡은 인터로킹 G. 독창적인 엠블럼을 레더 디테일로 장식해 창립자 구찌오 구찌(Guccio Gucci)를 은은하게 연상시키는 빈티지 스타일의 라지 더플백. 블랙 컬러 버전의 GG 수프림 캔버스로 디자인의 로고 감성을 완성함. ,50
2,인터로킹 G 더플백,3200000,구찌 하우스 역사상 가장 상징적인 코드로 자리잡은 인터로킹 G. 독창적인 엠블럼을 레더 디테일로 장식해 창립자 구찌오 구찌(Guccio Gucci)를 은은하게 연상시키는 빈티지 스타일의 더플백. 우아한 브라운 레더 트리밍과 조화를 이루는 시그니처 GG 수프림 캔버스로 디자인의 로고 감성을 완성함. ,50
2,인터로킹 G 더플백,3200000,구찌 하우스 역사상 가장 상징적인 코드로 자리잡은 인터로킹 G. 독창적인 엠블럼을 레더 디테일로 장식해 창립자 구찌오 구찌(Guccio Gucci)를 은은하게 연상시키는 더플백. 블랙 레더 트리밍과 조화를 이루는 현대적인 블랙 GG 수프림 캔버스로 디자인의 로고 감성을 완성함. ,50
2,[구찌 사보이] 스몰 볼링 토트백,3200000,베이지/에보니 GG 수프림 캔버스 소재의 스몰 구찌 사보이 더플백. 아카이브 디자인 요소인 더블 G와 웹(Web)으로 하우스의 창립자에 대한 경의를 표하며 완성된 실루엣. 탈부착 가능한 스트랩을 이용해 어깨에도 착용 가능한 디자인. ,50
2,[구찌 사보이] 스몰 더플백,4000000,구찌 컬러 팔레트가 섬세한 컬러를 포용하며 진화를 거듭함. 새로운 색상 및 컬러 조합을 통해 현대적인 감성으로 재해석한 시그니처 스타일. 시선을 사로잡는 레드 레더로 선보이는 골드 톤 더블 G 메탈 장식 및 웹(Web) 스트라이프 디테일의 구찌 사보이 스몰 더플백.,50
2,[구찌 사보이] 스몰 더플백,4000000,구찌 컬러 팔레트가 섬세한 컬러를 포용하며 진화를 거듭함. 새로운 색상 및 컬러 조합을 통해 현대적인 감성으로 재해석한 시그니처 스타일. 독특한 그린 레더로 선보이는 골드 톤 더블 G 메탈 장식 및 웹(Web) 스트라이프 디테일의 구찌 사보이 스몰 더플백.,50
2,"[구찌 사보이] 라지 더플백
",4700000,"섬세한 색조를 포용하며 진화를 거듭하는 구찌 컬러 팔레트. 새로운 컬러웨이와 조합으로 현대적인 매력을 더해 시그니처 스타일을 재해석함. 독특한 그린 레더로 선보이는 골드 톤 더블 G 메탈 장식 및 웹(Web) 스트라이프 디테일의 구찌 사보이 더플백.
",50
2,GG 크리스털 메신저백,2040000,광택 있는 표면과 뛰어난 내구성이 특징인 GG 크리스털 캔버스가 남성 패션소품 라인에 어우러져 기존 하우스 디자인에 현대적인 감각을 더함. 상징적인 그린/레드 웹(Web)으로 한층 돋보이는 메신저백.,50
2,점보 GG 라지 토트백,3200000,"헤리티지와 창의성, 혁신을 다채로운 컬렉션을 통해 표현하는 구찌. 기본 아이템부터 독특한 패션소품까지, 데일리웨어부터 특별한 날을 위한 아이템까지 널리 사랑받는 하우스 모티브로 장식한 최신 레더 소품. 새로운 러기지 라인에서 점보 GG 오렌지 레더로 선보이는 라지 토트백. ",50
2,점보 GG 라지 토트백,3200000,2023 프리폴 컬렉션에서 레더 아이템 셀렉션을 통해 다시 한번 선보이는 올블랙 점보 GG 디자인. 창립자 구찌오 구찌(Guccio Gucci)의 이니셜을 재해석한 하우스의 시그니처 GG 모티브를 맥시 사이즈로 표현해 독보적인 로고 감성을 자아냄. 시그니처 모티브로 장식한 라지 토트백.,50
2,점보 GG 스몰 더플백,4900000,창립자 구찌오 구찌(Guccio Gucci)의 이니셜을 재해석한 하우스의 시그니처 점보 GG 모티브를 맥시 사이즈로 표현해 독보적인 로고 감성을 자아냄. 올블랙 버전 엠블럼이 돋보이는 스몰 더플백.,50
2,점보 GG 라지 더플백,5300000,창립자 구찌오 구찌(Guccio Gucci)의 이니셜을 재해석한 하우스의 시그니처 점보 GG 모티브를 맥시 사이즈로 표현해 독보적인 로고 감성을 자아냄. 올블랙 버전 엠블럼이 돋보이는 라지 더플백.,50
2,GG 라지 더플백,3500000,"재생 소재 및 트리밍으로 제작된 패션소품 및 레디-투-웨어 라인의 더플백으로 지속 가능성에 대한 하우스의 신념을 표현함. 구찌 서큘러 라인의 첫 컬렉션으로 순환 생산이라는 하우스의 비전을 위해 탄생한 구찌 오프 더 그리드. 환경에 대한 영향을 고려하여 재활용 소재 및 유기농, 친환경, 지속 가능한 소재를 사용한 구찌 오프 더 그리드 디자인.",50
2,인터로킹 G 가먼트백,4800000,매 시즌 시대를 초월하는 감성의 베이지/에보니 조합으로 선보이는 GG 수프림. 오리지널 GG 캔버스는 수십 년 동안 각 컬렉션의 전면에 나서며 하우스의 상징으로 자리잡음. 유서 깊은 컬러 팔레트가 돋보이는 오피디아 가먼트백을 인터로킹 G 레더 태그로 완성함.,50
2,[오피디아] 미디엄 GG 토트백,1810000,아카이브에서 가져온 헤리티지 소재인 GG 수프림을 구찌 러브 퍼레이드에서 다양한 컬러 조합과 컨템포러리 및 클래식 스타일을 더해 재해석함. 베이지/화이트 버전의 시그니처 소재로 제작하고 토널 트리밍으로 마무리한 오피디아 토트백. 1930년대 디자인에 처음 등장한 캔버스가 컬렉션 전반에 흐르는 유서 깊은 내러티브를 전달함.,50
2,[오피디아] 라지 토트백,1950000,패션은 계절과 시대에 구애받지 않아야 한다는 메시지를 전달하는 하우스 컬렉션. 변치 않는 구찌오 구찌(Guccio Gucci) 모노그램이 새로운 디자인에 로고 감성을 더함. 유서 깊은 GG 수프림 캔버스의 베이지/블루 버전으로 선보이는 웹(Web) 스트라이프 장식의 오피디아 토트백.,50
2,[구찌 사보이] 라지 더플백,3500000,베이지/블루 GG 수프림 캔버스에 하우스 웹(Web)과 더블 G 메탈 장식을 특별하게 조합하여 구찌 사보이 라인으로 선보인 더플백. 탑 핸들 디자인에 조절 가능한 캔버스 스트랩이 추가되어 숄더백으로 사용 가능한 디자인. 안전한 지퍼 클로저로 실루엣 완성함.,50
2,[구찌 사보이] 가먼트백,4800000,유서 깊은 소재를 반영한 GG 수프림을 구찌 러브 퍼레이드에서 블루/베이지 컬러의 타임리스 믹스 스타일로 선보임. 친환경 공정으로 제작된 캔버스는 수십 년 동안 각 컬렉션의 전면에 나서며 하우스의 상징으로 자리잡음. 클래식 팔레트가 돋보이는 구찌 사보이 가먼트백.,50
2,[오피디아] 미디엄 GG 토트백,1810000,유서 깊은 소재를 반영한 GG 수프림을 구찌 러브 퍼레이드에서 블루/베이지 컬러의 타임리스 믹스 스타일로 선보임. 캔버스는 수십 년 동안 각 컬렉션의 전면에 나서며 하우스의 상징으로 자리잡음. 클래식 팔레트로 대표되는 미디엄 사이즈 오피디아 토트백. 레드/블루 웹(Web) 스트라이프로 완성.,50
2,점보 GG 베이비 체인징백,2620000,키즈웨어와 유아용품으로 범위를 넓혀 레더 아이템을 다양하게 선보이는 구찌. 블랙 점보 GG 캔버스 소재에 새로워진 시그니처 하우스 로고를 장식한 베이비 체인징백.,50
2,더블 G 크로커다일 더플백,80300000,17세기로 기원을 거슬러 올라가는 수수한 더플백은 다양성과 실용성이 돋보이는 아이템. 2023 프리폴 시즌에서는 시간을 초월하는 매력의 트래블 패션소품을 본래의 기능에 충실하면서도 고급스러운 소재로 재해석해 선보임. 100% 블루 크로커다일 레더로 완성된 럭셔리한 디자인.,50
3,웹(Web) 코스메틱 케이스,1080000,광택 있는 표면과 뛰어난 내구성이 특징인 GG 크리스털 캔버스가 남성 패션소품 라인에 어우러져 기존 하우스 디자인에 현대적인 감각을 더함. 상징적인 그린/레드 웹(Web)으로 한층 돋보이는 코스메틱 케이스. ,50
3,웹(Web) 코스메틱 케이스,1080000,광택 있는 표면과 뛰어난 내구성이 특징인 GG 크리스털 캔버스가 남성 패션소품 라인에 어우러져 기존 하우스 디자인에 현대적인 감각을 더함. 상징적인 그린/레드 웹(Web)으로 한층 돋보이는 코스메틱 케이스. ,50
3,[구찌 사보이] 웹(Web) 코스메틱 케이스,870000,1960년대 하우스 컬렉션에 등장한 이래로 수없이 재해석된 GG 수프림. 상징적인 수프림 캔버스로 한층 새롭게 선보이는 시그니처 레더 아이템. 더블 G 메탈 장식과 그린/레드 웹(Web) 스트라이프로 완성한 코스메틱 케이스.,50
3,웹(Web) 코스메틱 케이스,1080000,1930년대의 아카이브 디자인에 영감을 받아 탄생한 하우스의 가장 상징적인 소재 중 하나인 GG 수프림. 클래식한 컬러를 입힌 캔버스로 세월이 흘러도 변치 않는 매력의 디자인을 완성한 코스메틱 케이스. 그린/레드 웹(Web)을 장식해 한층 돋보이는 실루엣.,50
3,[구찌 포터] 뷰티 케이스,3100000,2023 봄 여름 컬렉션 라인에서 알루미늄 기내용 트롤리를 작은 코스메틱 케이스로 선보임. 튼튼하고 안정적인 하드 사이드 디자인. 시그니처 GG 수프림 캔버스가 현대적인 패션소품에 아카이브 감성을 불어넣음.,50
3,[구찌 포터] 뷰티 케이스,3100000,2023 봄 여름 컬렉션 라인에서 알루미늄 기내용 트롤리를 작은 코스메틱 케이스로 선보임. 튼튼하고 안정적인 하드 사이드 디자인. 시그니처 GG 수프림 캔버스가 현대적인 패션소품에 아카이브 감성을 불어넣음.,50
3,러기지 엘라스틱 웹(Web) 밴드,600000,아카이브 스타일의 하우스 웹(Web) 컬러로 선보이는 그린/레드 엘라스틱 러기지 스트랩. 블랙 레더 트리밍과 버터플라이 락 클로저로 완성함. 여러 구찌 트롤리를 추가로 고정할 때 사용할 수 있는 아이템.,50
3,구찌 트래블러 러기지 스티커,160000,구찌 트래블러 라인의 다양한 러기지 스티커. 여러 러기지 디자인에 쉽게 붙일 수 있는 아이템. 진화를 거듭하는 하우스의 이야기를 풀어내는 다채롭고 유쾌한 디자인.,50
3,러기지 엘라스틱 웹(Web) 밴드,600000,아카이브 스타일의 하우스 웹(Web) 컬러로 선보이는 그린/레드 엘라스틱 러기지 스트랩. 브라운 레더 트리밍과 버터플라이 락 클로저로 완성함. 여러 구찌 트롤리를 추가로 고정할 때 사용할 수 있는 아이템.,50
3,GG 가먼트백,3100000,1930년대의 아카이브 디자인에 영감을 받아 탄생한 하우스의 가장 상징적인 소재 중 하나인 GG 수프림. 클래식 팔레트로 물든 가먼트백. 그린/레드 웹(Web)으로 디자인을 완성함.,50
3,인터로킹 G 코스메틱 케이스,1170000,1960년대에 하우스 컬렉션에 등장한 이래로 60여 년 동안 수없이 재해석된 GG 모티브. 수프림 캔버스 소재에 클래식한 베이지/에보니 버전으로 GG 패턴을 장식한 코스메틱 케이스. 토널 레더 트리밍과 타원형 레더 인터로킹 G 태그로 완성함.,50
3,인터로킹 G 코스메틱 케이스,1170000,1960년대에 하우스 컬렉션에 등장한 이래로 60여 년 동안 수없이 재해석된 GG 모티브. 수프림 캔버스 소재에 차분한 블랙 컬러로 GG 패턴을 장식한 코스메틱 케이스. 토널 레더 트리밍과 타원형 레더 인터로킹 G 태그로 완성함.,50
3,[구찌 사보이] 슈즈 케이스,2490000,구찌 헤리티지와 현대적인 감성이 어우러진 디자인을 꾸준히 선보이는 구찌 사보이. 웹(Web) 및 더블 G 메탈 장식의 아카이브 디테일 2가지를 조합한 오피디아 라인을 프리폴 컬렉션에서 새로운 쉐입과 크기로 소개함. 구찌 슈즈를 보관할 수 있도록 최신 컬렉션에서 선보인 슈즈 케이스. 슈즈에 녹아 있는 장인정신과 섬세한 감성을 그대로 선사함.,50
3,[구찌 사보이] 코스메틱 케이스,1300000,매일 꼭 필요한 필수품을 담아 어디서나 편하게 사용할 수 있는 디자인의 코스메틱 케이스. 구찌 사보이 라인에서 베이지/에보니 GG 수프림 소재로 선보이는 버전에 더블 G 메탈 장식을 넣어 완성함. 소지품을 효율적으로 정리할 수 있는 다양한 사이즈로 출시됨.,50
3,[구찌 사보이] 미디엄 코스메틱 케이스,890000,하우스 웹(Web)과 더블 G가 돋보이는 GG 수프림 캔버스 소재의 코스메틱 케이스를 선보이며 진화한 구찌 사보이 세계. 튼튼한 나일론과 오픈 포켓이 특징적인 지퍼 파우치.,50
3,웹(Web) 코스메틱 케이스,2040000,2023 프리폴 컬렉션을 맞아 선보이는 구찌 헤리티지와 현대적인 스타일이 만난 디자인. 그린/레드 웹(Web) 스트라이프로 선명한 대비감을 더하고 질감과 형태의 균형을 이룬 베이지 시어링 코스메틱 케이스.,50
3,[구찌 사보이] 코스메틱 케이스,1200000,매일 꼭 필요한 필수품을 담아 어디서나 편하게 사용할 수 있는 디자인의 코스메틱 케이스. 구찌 사보이 라인에서 베이지/에보니 GG 수프림 소재로 선보이는 버전에 더블 G 메탈 장식을 넣어 완성함. 소지품을 효율적으로 정리할 수 있는 다양한 사이즈로 출시됨.,50
3,[오피디아] GG 트래블 케이스,2270000,"럭셔리 여행에서 출발했던 브랜드의 기원을 반영한 구찌의 레더 소품 셀렉션에서 선보이는 스몰 사이즈의 트래블 패션소품. 브랜드 창립자의 이니셜을 표현한 여러 엠블럼으로 클래식하고도 우아한 로고 감성을 더한 디자인. 클래식 GG 수프림 캔버스로 선보이는 오피디아 트래블 케이스로, 지퍼 포켓과 아이폰 홀더로 내부 컴파트먼트를 깔끔하게 구성함.",50
3,[구찌 사보이] 케이블 케이스,880000,"구찌 헤리티지와 현대적인 감성이 어우러진 디자인을 꾸준히 선보이는 구찌 사보이. 웹(Web)과 더블 G 메탈 장식의 아카이브 디테일 2가지를 조합한 남성 케이블 케이스. 베이지/에보니 GG 수프림 캔버스 소재로, 지퍼 포켓 1개와 케이블을 정리할 수 있는 작은 엘라스틱 스트랩 8개로 내부를 구성함.",50
3,[오피디아] 라지 코스메틱 케이스,620000,오피디아 컬렉션에서 GG 수프림 캔버스와 브라운 레더 트리밍 디테일로 선보이는 지퍼 달린 코스메틱 케이스. 1930년대 선보인 오리지널 구찌 마름모 디자인에서 업그레이드되어 1970년대 처음 선보인 이래로 구찌 유산의 상징으로 자리잡은 GG 로고. 구찌의 뿌리를 상기시키는 시그니처 모티브와 웹(Web) 스트라이프의 시대를 초월하는 페어링이 돋보이는 파우치.,50
3,[오피디아] 파우치,1310000,오피디아 컬렉션에서 GG 수프림 캔버스와 브라운 레더 트리밍 디테일로 선보이는 지퍼 달린 파우치. 1930년대 선보인 오리지널 구찌 마름모 디자인에서 업그레이드되어 1970년대 처음 선보인 이래로 구찌 유산의 상징으로 자리잡은 GG 로고. 구찌의 뿌리를 상기시키는 시그니처 모티브와 웹(Web) 스트라이프의 시대를 초월하는 페어링이 돋보이는 파우치.,50
3,[오피디아] GG 코스메틱 케이스,1310000,지퍼가 달린 GG 수프림 캔버스 파우치. 구찌 하우스의 유서 깊은 상징이자 라인 특유의 그린/레드 웹(Web) 스트라이프와 더블 G 메탈 장식 디테일. 2020 크루즈 컬렉션에서 새로운 쉐입과 실루엣으로 선보이는 오피디아 라인.,50
3,[오피디아] 러기지 홀딩 스트랩,450000,대형 구찌 트롤리에 더플백을 연결하는 용도의 러기지 홀딩 스트랩. 2개의 아이템을 단단히 고정하는 후크 클래스프 클로저 덕분에 백이 여러 개일 때도 안심하고 여행할 수 있도록 돕는 디자인. 앞면에 하우스 네임을 장식한 블루 레더로 선보이는 버전.,50
3,"[오피디아] 러기지 홀딩 스트랩
",450000,대형 구찌 트롤리에 더플백을 연결하는 용도의 러기지 홀딩 스트랩. 2개의 아이템을 단단히 고정하는 후크 클래스프 클로저 덕분에 백이 여러 개일 때도 안심하고 여행할 수 있도록 돕는 디자인. 하우스 네임이 들어간 그레이 레더로 선보이는 버전.,50
3,[오피디아] 러기지 홀딩 스트랩,450000,대형 구찌 트롤리에 더플백을 연결하는 용도의 러기지 홀딩 스트랩. 2개의 아이템을 단단히 고정하는 후크 클래스프 클로저 덕분에 백이 여러 개일 때도 안심하고 여행할 수 있도록 돕는 디자인. 앞면에 하우스 네임을 장식한 브라운 레더로 선보이는 버전.,50
